num_chars,num_words,num_special_chars,num_ticks,num_dashes,num_commas,num_pipes,num_equals,num_keywords,num_parens,avg_word_len,label
126,18,28,0,0,2,0,0,0,0,5.944444444444445,0.0
155,21,25,0,0,2,0,0,0,0,6.333333333333333,0.0
263,38,46,0,0,2,0,0,0,0,5.894736842105263,0.0
127,20,29,0,0,4,0,0,0,0,5.3,0.0
94,17,20,0,0,2,0,0,0,0,4.470588235294118,0.0
104,16,20,0,1,1,0,0,0,0,5.4375,0.0
46,7,8,0,0,0,0,0,0,0,5.428571428571429,0.0
74,11,13,0,0,0,0,0,0,0,5.636363636363637,0.0
86,13,15,0,0,1,0,0,0,0,5.538461538461538,0.0
90,15,19,0,0,3,0,0,0,0,4.933333333333334,0.0
157,24,32,0,0,3,0,0,0,0,5.5,0.0
56,11,13,0,0,1,0,0,0,0,4.0,0.0
89,13,15,0,0,0,0,0,0,0,5.769230769230769,0.0
132,18,29,0,7,0,0,0,0,0,6.277777777777778,0.0
110,14,15,0,0,0,0,0,0,0,6.785714285714286,0.0
82,14,18,0,1,0,0,0,0,0,4.785714285714286,0.0
77,13,15,0,0,1,0,0,0,0,4.846153846153846,0.0
170,30,44,0,0,3,0,0,0,0,4.633333333333334,0.0
61,10,13,0,0,0,0,0,0,0,5.0,0.0
54,10,11,0,0,0,0,0,0,0,4.3,0.0
89,13,14,0,0,0,0,0,0,0,5.769230769230769,0.0
29,6,8,0,0,0,0,0,0,0,3.6666666666666665,0.0
120,19,26,0,0,4,0,0,0,0,5.2631578947368425,0.0
59,10,14,0,0,0,0,0,0,0,4.8,0.0
99,16,20,0,0,1,0,0,0,0,5.125,0.0
296,41,49,0,0,2,0,0,0,2,6.195121951219512,0.0
94,17,21,0,0,3,0,0,0,0,4.470588235294118,0.0
79,9,11,0,1,0,0,0,0,0,7.666666666666667,0.0
89,11,12,0,0,0,0,0,0,0,7.0,0.0
154,25,36,0,1,4,0,0,0,2,5.16,0.0
114,20,24,0,0,3,0,0,0,0,4.65,0.0
133,22,29,0,0,5,0,0,0,0,5.0,0.0
80,11,13,0,0,1,0,0,0,0,6.181818181818182,0.0
42,5,8,0,2,0,0,0,0,0,7.2,0.0
158,22,26,0,0,2,0,0,0,0,6.136363636363637,0.0
227,31,38,0,1,1,0,0,0,0,6.290322580645161,0.0
153,24,30,0,0,1,0,0,0,0,5.333333333333333,0.0
171,23,33,0,1,2,0,0,0,0,6.391304347826087,0.0
173,31,42,0,0,4,0,0,0,0,4.548387096774194,0.0
96,14,18,0,0,2,0,0,0,0,5.785714285714286,0.0
46,7,10,0,0,2,0,0,0,0,5.428571428571429,0.0
85,18,29,0,0,2,0,0,0,0,3.6666666666666665,0.0
173,25,36,0,0,1,0,0,0,0,5.88,0.0
101,15,20,0,0,0,0,0,0,0,5.666666666666667,0.0
105,13,18,0,0,0,0,0,0,0,7.0,0.0
127,18,25,0,0,2,0,0,0,0,6.0,0.0
134,17,21,0,0,1,0,0,0,0,6.823529411764706,0.0
145,24,33,0,0,1,0,0,1,0,5.0,0.0
125,18,24,0,0,1,0,0,0,0,5.888888888888889,0.0
127,18,21,0,1,1,0,0,0,0,6.0,0.0
80,13,14,0,0,0,0,0,0,0,5.076923076923077,0.0
55,7,9,0,0,1,0,0,0,0,6.714285714285714,0.0
185,26,31,0,2,1,0,0,0,0,6.076923076923077,0.0
117,17,25,0,1,2,0,0,0,0,5.823529411764706,0.0
95,13,15,0,0,1,0,0,0,0,6.230769230769231,0.0
121,17,20,0,0,2,0,0,0,0,6.0588235294117645,0.0
119,16,18,0,0,1,0,0,0,0,6.375,0.0
31,6,6,0,0,0,0,0,0,0,4.166666666666667,0.0
176,25,28,0,1,2,0,0,0,0,6.04,0.0
31,4,5,0,0,0,0,0,0,0,6.5,0.0
56,9,11,0,0,1,0,0,0,0,5.111111111111111,0.0
81,12,14,0,0,1,0,0,0,0,5.666666666666667,0.0
194,27,35,0,0,3,0,0,0,0,6.148148148148148,0.0
49,8,9,0,0,0,0,0,0,0,5.0,0.0
76,11,14,0,1,0,0,0,0,0,5.909090909090909,0.0
4,2,2,0,0,0,0,0,0,0,1.0,0.0
47,5,6,0,0,0,0,0,0,0,8.2,0.0
48,8,9,0,0,0,0,0,0,0,4.875,0.0
114,16,19,0,1,1,0,0,0,0,6.0625,0.0
111,20,24,0,0,3,0,0,0,0,4.5,0.0
67,11,15,0,0,3,0,0,0,0,5.0,0.0
14,4,4,0,0,0,0,0,0,0,2.75,0.0
44,7,7,0,0,0,0,0,0,0,5.285714285714286,0.0
175,28,30,0,0,1,0,0,0,0,5.214285714285714,0.0
190,27,34,0,0,2,0,0,0,0,6.0,0.0
89,13,15,0,0,1,0,0,0,0,5.769230769230769,0.0
92,12,17,0,2,0,0,0,0,0,6.583333333333333,0.0
147,21,30,0,1,1,0,0,0,0,5.9523809523809526,0.0
104,13,16,0,1,1,0,0,0,0,6.923076923076923,0.0
118,16,17,0,0,0,0,0,0,0,6.3125,0.0
31,3,4,0,0,0,0,0,0,0,9.0,0.0
115,20,29,0,0,2,0,0,0,0,4.7,0.0
47,8,10,0,0,1,0,0,0,0,4.75,0.0
45,9,12,0,0,2,0,0,0,0,3.888888888888889,0.0
43,7,9,0,0,1,0,0,0,0,5.0,0.0
81,14,18,0,0,1,0,0,0,0,4.714285714285714,0.0
71,12,15,0,0,2,0,0,0,0,4.833333333333333,0.0
80,12,16,0,0,3,0,0,0,0,5.583333333333333,0.0
112,16,20,0,0,1,0,0,0,0,5.9375,0.0
99,15,20,0,0,2,0,0,0,0,5.533333333333333,0.0
139,20,22,0,0,1,0,0,0,0,5.9,0.0
63,7,8,0,0,0,0,0,0,0,7.857142857142857,0.0
101,15,21,0,1,2,0,0,0,0,5.666666666666667,0.0
176,23,29,0,0,1,0,0,0,0,6.608695652173913,0.0
28,5,5,0,0,0,0,0,0,0,4.6,0.0
77,10,13,0,1,1,0,0,0,0,6.6,0.0
87,13,14,0,0,0,0,0,0,0,5.615384615384615,0.0
130,18,22,0,0,1,0,0,0,0,6.166666666666667,0.0
133,17,23,0,5,0,0,0,0,0,6.764705882352941,0.0
83,10,11,0,0,0,0,0,0,0,7.2,0.0
138,25,39,0,0,3,0,0,2,0,4.48,0.0
63,8,13,0,0,0,0,0,0,2,6.875,0.0
62,10,12,0,0,1,0,0,0,0,5.1,0.0
90,11,13,0,1,0,0,0,0,0,7.090909090909091,0.0
164,25,32,0,0,2,0,0,0,0,5.52,0.0
41,6,8,0,0,1,0,0,0,0,5.666666666666667,0.0
142,21,28,0,0,2,0,0,0,0,5.714285714285714,0.0
112,14,15,0,0,0,0,0,0,0,6.928571428571429,0.0
176,18,22,0,2,1,0,0,0,0,8.722222222222221,0.0
171,20,24,0,0,1,0,0,0,0,7.5,0.0
181,23,31,0,0,3,0,0,0,0,6.826086956521739,0.0
71,9,11,0,0,1,0,0,0,0,6.777777777777778,0.0
118,15,18,0,0,2,0,0,0,0,6.8,0.0
58,7,9,0,1,0,0,0,0,0,7.142857142857143,0.0
169,27,38,0,1,5,0,0,0,0,5.222222222222222,0.0
92,12,14,0,1,0,0,0,0,0,6.583333333333333,0.0
133,18,25,0,0,2,0,0,0,0,6.333333333333333,0.0
63,10,15,0,0,2,0,0,0,0,5.2,0.0
75,8,10,0,0,1,0,0,0,0,8.25,0.0
226,31,41,0,0,5,0,0,0,0,6.258064516129032,0.0
80,10,11,0,0,0,0,0,0,0,6.9,0.0
132,16,22,0,1,2,0,0,0,0,7.1875,0.0
132,16,21,0,2,2,0,0,0,0,7.1875,0.0
151,21,27,0,0,1,0,0,0,0,6.142857142857143,0.0
144,21,25,0,0,2,0,0,0,0,5.809523809523809,0.0
63,8,9,0,0,0,0,0,0,0,6.75,0.0
180,22,27,0,3,0,0,0,0,0,7.136363636363637,0.0
161,27,30,0,0,2,0,0,0,0,4.925925925925926,0.0
82,13,16,0,0,0,0,0,0,0,5.230769230769231,0.0
67,10,11,0,0,0,0,0,0,0,5.6,0.0
67,9,10,0,0,0,0,0,0,0,6.333333333333333,0.0
65,9,11,0,1,0,0,0,0,0,6.111111111111111,0.0
88,13,18,0,1,1,0,0,0,0,5.6923076923076925,0.0
64,11,13,0,0,1,0,0,0,0,4.7272727272727275,0.0
54,8,9,0,0,0,0,0,0,0,5.625,0.0
90,12,15,0,1,1,0,0,0,0,6.416666666666667,0.0
80,12,15,0,1,1,0,0,0,0,5.583333333333333,0.0
87,11,13,0,0,1,0,0,0,0,6.818181818181818,0.0
101,15,19,0,2,1,0,0,0,0,5.666666666666667,0.0
77,12,16,0,0,1,0,0,0,0,5.333333333333333,0.0
79,11,13,0,0,1,0,0,0,0,6.090909090909091,0.0
74,8,10,0,1,0,0,0,0,0,8.125,0.0
243,32,34,0,0,1,0,0,0,0,6.5625,0.0
176,27,38,0,1,5,0,0,0,0,5.518518518518518,0.0
22,4,4,0,0,0,0,0,0,0,4.5,0.0
120,16,17,0,0,0,0,0,0,0,6.4375,0.0
100,13,16,0,0,2,0,0,0,0,6.615384615384615,0.0
112,17,24,0,1,1,0,0,0,0,5.529411764705882,0.0
149,23,27,0,0,3,0,0,0,0,5.434782608695652,0.0
127,20,23,0,0,2,0,0,0,0,5.3,0.0
170,27,33,0,0,5,0,0,0,0,5.2592592592592595,0.0
33,4,5,0,0,0,0,0,0,0,7.0,0.0
106,15,19,0,0,1,0,0,0,0,6.0,0.0
149,21,24,0,0,2,0,0,0,0,6.0476190476190474,0.0
235,34,43,0,2,4,0,0,0,0,5.882352941176471,0.0
147,20,24,0,0,3,0,0,0,0,6.3,0.0
87,11,14,0,0,0,0,0,0,0,6.818181818181818,0.0
182,24,27,0,0,0,0,0,0,0,6.541666666666667,0.0
152,21,23,0,0,1,0,0,0,0,6.190476190476191,0.0
237,33,39,0,0,1,0,0,0,0,6.151515151515151,0.0
145,24,28,0,0,0,0,0,0,0,5.0,0.0
73,8,10,0,1,0,0,0,0,0,8.0,0.0
84,12,13,0,0,0,0,0,0,0,5.916666666666667,0.0
102,16,18,0,1,0,0,0,0,0,5.3125,0.0
80,11,14,0,0,0,0,0,0,0,6.181818181818182,0.0
99,14,21,0,0,0,0,0,0,0,6.0,0.0
93,14,16,0,1,0,0,0,0,0,5.642857142857143,0.0
8,3,3,0,0,0,0,0,0,0,2.0,0.0
146,21,24,0,0,2,0,0,0,0,5.904761904761905,0.0
91,12,13,0,0,0,0,0,0,0,6.5,0.0
98,15,19,0,0,0,0,0,0,0,5.466666666666667,0.0
51,8,11,0,0,0,0,0,0,0,5.25,0.0
94,14,16,0,0,1,0,0,0,0,5.642857142857143,0.0
100,12,18,0,0,0,0,0,0,0,7.25,0.0
176,27,34,0,0,1,0,0,0,0,5.481481481481482,0.0
193,24,29,0,1,1,0,0,0,0,7.0,0.0
97,14,15,0,0,0,0,0,0,0,5.857142857142857,0.0
198,28,33,0,0,2,0,0,0,0,6.035714285714286,0.0
85,14,22,0,0,1,0,0,0,0,5.0,0.0
122,20,29,0,0,4,0,0,0,2,5.05,0.0
162,25,31,0,2,3,0,0,0,0,5.44,0.0
122,21,28,0,2,1,0,0,0,0,4.761904761904762,0.0
89,13,14,0,0,1,0,0,0,0,5.846153846153846,0.0
78,13,14,0,0,1,0,0,0,0,5.0,0.0
99,14,17,0,0,2,0,0,0,0,6.0,0.0
132,17,18,0,0,0,0,0,0,0,6.705882352941177,0.0
208,29,34,0,2,2,0,0,0,0,6.137931034482759,0.0
169,25,36,0,0,4,0,0,0,0,5.72,0.0
57,12,14,0,0,1,0,0,0,0,3.6666666666666665,0.0
81,12,15,0,0,2,0,0,0,0,5.666666666666667,0.0
181,30,45,0,0,4,0,0,0,0,5.0,0.0
136,20,22,0,0,1,0,0,0,0,5.75,0.0
82,14,19,0,1,1,0,0,0,0,4.785714285714286,0.0
110,19,27,0,0,1,0,0,0,0,4.7368421052631575,0.0
120,19,22,0,0,2,0,0,0,0,5.2631578947368425,0.0
214,34,43,0,2,4,0,0,1,0,5.264705882352941,0.0
89,16,18,0,0,0,0,0,0,0,4.5,0.0
130,22,25,0,0,2,0,0,0,0,4.863636363636363,0.0
110,15,22,0,0,2,0,0,0,0,6.266666666666667,0.0
56,7,8,0,0,0,0,0,0,0,6.857142857142857,0.0
29,5,6,0,0,0,0,0,0,0,4.6,0.0
161,25,32,0,0,2,0,0,0,0,5.4,0.0
155,25,38,0,0,1,0,0,0,0,5.16,0.0
128,20,23,0,1,0,0,0,0,0,5.35,0.0
160,26,36,0,0,4,0,0,0,0,5.115384615384615,0.0
89,14,24,0,1,2,0,0,0,0,5.285714285714286,0.0
57,8,9,0,0,0,0,0,0,0,6.0,0.0
66,10,13,0,0,1,0,0,0,0,5.5,0.0
70,11,13,0,0,0,0,0,0,0,5.2727272727272725,0.0
35,7,9,0,0,1,0,0,0,0,3.857142857142857,0.0
90,14,20,0,0,1,0,0,0,0,5.357142857142857,0.0
30,4,6,0,0,1,0,0,0,0,6.25,0.0
66,9,11,0,0,0,0,0,0,0,6.222222222222222,0.0
78,12,14,0,0,0,0,0,0,0,5.416666666666667,0.0
48,9,11,0,0,1,0,0,0,0,4.222222222222222,0.0
85,13,20,0,0,2,0,0,0,0,5.461538461538462,0.0
63,10,16,0,0,1,0,0,0,0,5.2,0.0
86,13,17,0,1,2,0,0,0,0,5.538461538461538,0.0
123,18,22,0,0,3,0,0,0,0,5.777777777777778,0.0
104,16,25,0,0,1,0,0,0,0,5.4375,0.0
33,6,7,0,0,0,0,0,0,0,4.333333333333333,0.0
129,22,27,0,0,4,0,0,0,0,4.818181818181818,0.0
118,16,22,0,1,3,0,0,0,0,6.3125,0.0
105,18,26,0,1,1,0,0,0,0,4.777777777777778,0.0
91,15,23,0,0,1,0,0,0,0,5.0,0.0
54,8,12,0,1,2,0,0,0,0,5.625,0.0
39,8,11,0,0,2,0,0,0,0,3.75,0.0
68,8,9,0,0,0,0,0,0,0,7.375,0.0
42,8,14,0,0,1,0,0,0,0,4.125,0.0
84,13,15,0,0,1,0,0,0,0,5.384615384615385,0.0
83,12,19,0,0,2,0,0,0,0,5.833333333333333,0.0
95,14,16,0,0,1,0,0,0,0,5.714285714285714,0.0
158,25,34,0,0,3,0,0,0,0,5.28,0.0
125,15,20,0,1,1,0,0,0,0,7.266666666666667,0.0
34,6,7,0,0,0,0,0,0,0,4.5,0.0
75,11,18,0,0,2,0,0,0,0,5.7272727272727275,0.0
71,8,9,0,0,0,0,0,1,0,7.75,0.0
65,12,18,0,0,1,0,0,0,0,4.333333333333333,0.0
85,11,15,0,0,1,0,0,0,0,6.636363636363637,0.0
57,8,10,0,0,1,0,0,0,0,6.0,0.0
55,9,13,0,0,1,0,0,0,0,5.0,0.0
40,6,7,0,0,0,0,0,0,0,5.5,0.0
172,27,36,0,0,2,0,0,0,0,5.333333333333333,0.0
66,10,15,0,0,0,0,0,0,0,5.5,0.0
157,18,19,0,0,0,0,0,0,0,7.666666666666667,0.0
72,8,10,0,1,0,0,0,0,0,7.875,0.0
147,18,23,0,2,0,0,0,0,0,7.111111111111111,0.0
52,6,7,0,0,0,0,0,0,0,7.5,0.0
122,18,21,0,0,2,0,0,0,0,5.722222222222222,0.0
108,14,19,0,2,2,0,0,0,0,6.642857142857143,0.0
138,21,24,0,0,2,0,0,0,0,5.523809523809524,0.0
35,6,7,0,0,0,0,0,0,0,4.666666666666667,0.0
48,6,7,0,1,0,0,0,0,0,7.0,0.0
37,8,10,0,0,1,0,0,0,0,3.5,0.0
70,9,11,0,0,1,0,0,0,0,6.666666666666667,0.0
87,11,13,0,1,0,0,0,0,0,6.818181818181818,0.0
150,18,20,0,0,1,0,0,0,0,7.277777777777778,0.0
88,13,17,0,1,2,0,0,0,0,5.6923076923076925,0.0
124,18,22,0,3,0,0,0,0,0,5.833333333333333,0.0
223,30,38,0,0,3,0,0,0,0,6.4,0.0
192,25,29,0,0,1,0,0,0,0,6.64,0.0
155,21,29,0,2,1,0,0,0,0,6.333333333333333,0.0
146,19,21,0,0,1,0,0,0,0,6.631578947368421,0.0
137,21,26,0,0,2,0,0,0,0,5.476190476190476,0.0
141,20,28,0,2,1,0,0,0,0,6.0,0.0
151,19,23,0,1,2,0,0,0,0,6.894736842105263,0.0
147,19,24,0,2,1,0,0,0,0,6.684210526315789,0.0
111,14,19,0,0,0,0,0,0,0,6.857142857142857,0.0
190,30,38,0,0,3,0,0,0,0,5.3,0.0
11,2,4,0,0,0,0,0,0,0,4.5,0.0
121,17,20,0,0,1,0,0,0,0,6.117647058823529,0.0
78,11,18,0,0,0,0,0,0,0,6.0,0.0
118,17,21,0,0,1,0,0,0,0,5.882352941176471,0.0
110,15,23,0,0,1,0,0,0,0,6.266666666666667,0.0
54,7,9,0,0,1,0,0,0,0,6.571428571428571,0.0
88,13,14,0,0,0,0,0,0,0,5.6923076923076925,0.0
86,11,12,0,0,0,0,0,0,0,6.7272727272727275,0.0
104,13,14,0,0,0,0,0,0,0,6.923076923076923,0.0
305,44,50,0,1,4,0,0,0,0,5.909090909090909,0.0
129,15,18,0,0,0,0,0,0,0,7.533333333333333,0.0
258,35,49,0,0,3,0,0,0,4,6.3428571428571425,0.0
220,31,42,0,0,4,0,0,0,0,6.064516129032258,0.0
50,9,10,0,0,1,0,0,0,0,4.555555555555555,0.0
4,2,1,0,0,0,0,0,0,0,1.5,0.0
16,3,3,0,0,0,0,0,0,0,4.333333333333333,0.0
47,7,8,0,0,1,0,0,0,0,5.714285714285714,0.0
15,4,4,0,0,1,0,0,0,0,3.0,0.0
35,3,4,0,0,0,0,0,0,0,10.333333333333334,0.0
267,41,58,0,1,5,0,0,0,2,5.487804878048781,0.0
179,27,34,0,0,1,0,0,1,0,5.592592592592593,0.0
42,5,7,0,0,1,0,0,0,0,7.2,0.0
68,10,11,0,0,0,0,0,0,0,5.7,0.0
113,15,18,0,1,1,0,0,0,0,6.466666666666667,0.0
140,18,21,0,0,2,0,0,0,0,6.722222222222222,0.0
139,19,28,0,0,2,0,0,0,0,6.2631578947368425,0.0
76,12,14,0,0,1,0,0,0,0,5.25,0.0
117,19,23,0,0,3,0,0,0,0,5.105263157894737,0.0
154,20,21,0,0,0,0,0,1,0,6.65,0.0
316,44,58,0,0,1,0,0,0,0,6.159090909090909,0.0
190,31,40,0,0,4,0,0,0,0,5.096774193548387,0.0
112,17,21,0,0,3,0,0,0,0,5.529411764705882,0.0
194,26,33,0,0,2,0,0,0,0,6.423076923076923,0.0
207,28,36,0,0,4,0,0,0,0,6.392857142857143,0.0
38,5,5,0,0,0,0,0,0,0,6.6,0.0
155,21,28,0,0,2,0,0,0,0,6.333333333333333,0.0
188,20,24,0,0,1,0,0,0,0,8.35,0.0
108,14,15,0,0,0,0,0,0,0,6.642857142857143,0.0
80,11,14,0,0,2,0,0,0,0,6.181818181818182,0.0
62,7,8,0,0,0,0,0,0,0,7.714285714285714,0.0
111,14,17,0,0,2,0,0,0,0,6.857142857142857,0.0
174,25,29,0,0,3,0,0,0,0,5.92,0.0
86,13,16,0,0,2,0,0,0,0,5.538461538461538,0.0
248,33,41,0,0,3,0,0,0,0,6.484848484848484,0.0
178,23,34,0,0,2,0,0,0,0,6.695652173913044,0.0
207,29,45,0,3,0,0,0,0,0,6.103448275862069,0.0
69,9,14,0,0,0,0,0,0,0,6.555555555555555,0.0
158,21,26,0,0,0,0,0,0,0,6.476190476190476,0.0
167,22,34,0,0,1,0,0,0,0,6.545454545454546,0.0
126,17,20,0,1,1,0,0,0,0,6.352941176470588,0.0
85,16,22,0,0,3,0,0,0,0,4.25,0.0
61,9,13,0,0,1,0,0,0,0,5.666666666666667,0.0
60,10,12,0,0,1,0,0,0,0,4.9,0.0
180,24,31,0,0,4,0,0,0,2,6.458333333333333,0.0
234,31,39,0,0,3,0,0,0,0,6.516129032258065,0.0
30,5,5,0,0,0,0,0,0,0,5.0,0.0
110,17,22,0,0,2,0,0,1,0,5.411764705882353,0.0
85,12,20,0,1,2,0,0,0,0,6.0,0.0
36,6,9,0,0,0,0,0,1,0,4.833333333333333,0.0
245,32,36,0,0,3,0,0,0,0,6.625,0.0
205,24,30,0,0,3,0,0,0,0,7.5,0.0
146,20,23,0,0,2,0,0,0,0,6.25,0.0
40,5,6,0,0,0,0,0,0,0,6.8,0.0
105,16,23,0,0,2,0,0,0,0,5.5,0.0
196,28,45,0,3,3,0,0,0,0,5.964285714285714,0.0
86,14,19,0,2,2,0,0,0,0,5.071428571428571,0.0
93,14,17,0,0,2,0,0,0,0,5.571428571428571,0.0
132,18,24,0,0,1,0,0,0,0,6.277777777777778,0.0
6,2,2,0,0,0,0,0,0,0,2.0,0.0
159,25,32,0,0,4,0,0,0,0,5.32,0.0
102,16,19,0,0,0,0,0,0,0,5.3125,0.0
132,18,27,0,0,2,0,0,0,0,6.277777777777778,0.0
35,4,5,0,0,0,0,0,0,0,7.5,0.0
85,13,15,0,0,1,0,0,0,0,5.461538461538462,0.0
154,24,29,0,0,4,0,0,0,0,5.375,0.0
101,15,26,0,0,2,0,0,0,0,5.666666666666667,0.0
61,10,15,0,0,2,0,0,0,0,5.0,0.0
72,10,10,0,0,0,0,0,0,0,6.2,0.0
61,9,11,0,0,1,0,0,0,0,5.666666666666667,0.0
190,27,38,0,4,0,0,0,0,0,6.0,0.0
85,15,23,0,0,2,0,0,0,0,4.6,0.0
128,20,24,0,0,3,0,0,0,0,5.35,0.0
81,12,19,0,0,2,0,0,0,0,5.666666666666667,0.0
28,5,7,0,0,1,0,0,0,0,4.4,0.0
53,7,10,0,0,0,0,0,0,0,6.428571428571429,0.0
99,15,22,0,0,2,0,0,0,0,5.533333333333333,0.0
103,16,23,0,2,2,0,0,0,0,5.375,0.0
112,16,23,0,0,0,0,0,0,0,5.9375,0.0
92,14,18,0,0,1,0,0,0,0,5.5,0.0
51,10,17,0,0,1,0,0,0,0,4.1,0.0
44,7,9,0,0,1,0,0,0,0,5.142857142857143,0.0
26,5,7,0,0,1,0,0,0,0,4.0,0.0
66,9,11,0,0,1,0,0,0,0,6.222222222222222,0.0
23,3,4,0,0,0,0,0,0,0,6.333333333333333,0.0
37,7,10,0,2,0,0,0,0,0,4.142857142857143,0.0
87,11,12,0,0,0,0,0,0,0,6.818181818181818,0.0
85,13,16,0,0,2,0,0,0,0,5.461538461538462,0.0
104,13,16,0,0,2,0,0,0,0,6.923076923076923,0.0
151,20,27,0,2,2,0,0,0,0,6.5,0.0
144,21,33,0,0,1,0,0,0,0,5.809523809523809,0.0
34,4,5,0,0,0,0,0,0,0,7.25,0.0
61,10,12,0,0,1,0,0,0,0,5.0,0.0
39,7,11,0,0,1,0,0,0,0,4.428571428571429,0.0
108,13,17,0,1,0,0,0,0,0,7.230769230769231,0.0
69,11,19,0,0,1,0,0,0,0,5.181818181818182,0.0
36,6,8,0,0,1,0,0,0,0,4.833333333333333,0.0
7,2,2,0,0,0,0,0,0,0,2.5,0.0
177,24,31,0,0,2,0,0,0,0,6.333333333333333,0.0
107,14,18,0,0,1,0,0,0,0,6.571428571428571,0.0
29,5,7,0,0,1,0,0,0,0,4.6,0.0
76,11,14,0,0,2,0,0,0,0,5.818181818181818,0.0
79,13,19,0,0,1,0,0,0,0,5.0,0.0
79,13,20,0,0,0,0,0,0,0,5.0,0.0
50,11,18,0,2,2,0,0,0,0,3.4545454545454546,0.0
38,5,8,0,0,0,0,0,0,0,6.4,0.0
112,17,25,0,0,1,0,0,0,0,5.529411764705882,0.0
76,11,17,0,2,1,0,0,0,0,5.818181818181818,0.0
36,5,6,0,0,0,0,0,0,0,6.0,0.0
119,18,23,0,0,3,0,0,0,0,5.555555555555555,0.0
47,6,7,0,0,0,0,0,0,0,6.666666666666667,0.0
118,19,25,0,0,3,0,0,0,0,5.157894736842105,0.0
74,11,13,0,0,1,0,0,0,0,5.636363636363637,0.0
108,16,23,0,0,1,0,0,0,0,5.6875,0.0
97,16,20,0,1,2,0,0,0,0,5.0,0.0
85,13,14,0,0,0,0,0,0,0,5.461538461538462,0.0
108,16,19,0,0,2,0,0,0,0,5.6875,0.0
91,15,18,0,0,2,0,0,0,0,5.0,0.0
74,13,16,0,0,1,0,0,0,0,4.6923076923076925,0.0
28,5,8,0,0,1,0,0,0,0,4.6,0.0
104,15,19,0,1,2,0,0,0,0,5.866666666666666,0.0
201,28,41,0,0,2,0,0,0,0,6.142857142857143,0.0
86,12,15,0,0,0,0,0,0,0,6.083333333333333,0.0
101,15,18,0,0,2,0,0,0,0,5.666666666666667,0.0
118,18,26,0,1,2,0,0,0,0,5.5,0.0
79,12,16,0,1,2,0,0,0,0,5.5,0.0
56,10,17,0,0,2,0,0,0,0,4.5,0.0
97,13,14,0,0,0,0,0,1,0,6.384615384615385,0.0
116,19,21,0,0,1,0,0,0,0,5.052631578947368,0.0
96,15,17,0,0,1,0,0,0,0,5.333333333333333,0.0
26,4,6,0,0,1,0,0,0,0,5.25,0.0
252,37,40,0,0,2,0,0,0,0,5.783783783783784,0.0
133,18,24,0,0,1,0,0,0,0,6.333333333333333,0.0
198,28,30,0,0,1,0,0,0,0,6.035714285714286,0.0
147,19,24,0,0,0,0,0,0,0,6.684210526315789,0.0
146,18,21,0,0,0,0,0,0,0,7.055555555555555,0.0
75,12,13,0,0,0,0,0,0,0,5.166666666666667,0.0
116,16,19,0,0,0,0,0,0,0,6.1875,0.0
148,23,27,0,0,3,0,0,0,0,5.391304347826087,0.0
228,30,37,0,0,2,0,0,0,0,6.566666666666666,0.0
92,12,17,0,0,0,0,0,0,0,6.583333333333333,0.0
63,9,12,0,0,2,0,0,0,0,5.888888888888889,0.0
145,22,32,0,0,1,0,0,0,0,5.545454545454546,0.0
155,21,24,0,0,0,0,0,0,0,6.333333333333333,0.0
89,11,16,0,0,0,0,0,0,0,7.0,0.0
161,23,25,0,0,1,0,0,0,0,5.956521739130435,0.0
105,15,23,0,0,3,0,0,0,0,5.933333333333334,0.0
9,2,2,0,0,0,0,0,0,0,3.5,0.0
95,14,17,0,0,2,0,0,0,0,5.714285714285714,0.0
73,11,15,0,0,2,0,0,0,0,5.545454545454546,0.0
15,4,5,0,0,1,0,0,0,0,2.75,0.0
84,13,16,0,2,1,0,0,0,0,5.461538461538462,0.0
84,11,13,0,0,1,0,0,0,0,6.545454545454546,0.0
143,18,26,0,0,1,0,0,0,0,6.888888888888889,0.0
120,16,20,0,1,2,0,0,0,0,6.4375,0.0
100,15,21,0,0,1,0,0,1,0,5.6,0.0
46,7,9,0,0,1,0,0,0,0,5.428571428571429,0.0
44,7,10,0,0,2,0,0,0,0,5.142857142857143,0.0
97,13,19,0,0,1,0,0,0,0,6.384615384615385,0.0
41,6,11,0,0,0,0,0,0,0,5.666666666666667,0.0
9,1,2,0,0,0,0,0,0,0,7.0,0.0
43,5,6,0,0,0,0,0,0,0,7.4,0.0
94,14,20,0,0,1,0,0,0,0,5.642857142857143,0.0
53,8,14,0,1,1,0,0,0,0,5.625,0.0
90,15,21,0,1,2,0,0,0,0,4.933333333333334,0.0
84,12,20,0,0,1,0,0,0,0,5.916666666666667,0.0
50,9,15,0,0,1,0,0,0,0,4.444444444444445,0.0
85,13,21,0,1,1,0,0,0,0,5.461538461538462,0.0
77,11,15,0,1,0,0,0,0,0,5.909090909090909,0.0
78,10,14,0,0,0,0,0,0,0,6.7,0.0
43,7,11,0,0,1,0,0,0,0,5.0,0.0
84,14,17,0,1,1,0,0,0,0,4.928571428571429,0.0
19,4,6,0,0,1,0,0,0,0,3.5,0.0
17,4,4,0,0,0,0,0,0,0,3.25,0.0
41,8,10,0,0,1,0,0,0,0,4.0,0.0
204,27,36,0,4,0,0,0,1,0,6.518518518518518,0.0
10,3,3,0,0,0,0,0,0,0,2.3333333333333335,0.0
99,13,14,0,0,0,0,0,0,0,6.538461538461538,0.0
